Wardrop, Radha 	Luelue Mai - Busy Bodies	1	Universal Childrens Audio (UCA)	kit	580	false			education resource	true		1 sound cassette : analog, stereo + 1 folded sheet	Card, notes & cassette in small plastic bag		Features six original songs, each covering a different aspect of exercise. As with all UCA multi-lingual recordings, the performances are by singers who can professionally represent their own cultures. "Luelue Mai - Busy Bodies" has a dual function: for exercise, and for learning language (designed to be used as a kinesthetic learning aid). It comes with a wordsheet which contains translations, in English and Samoan		(c) Universal Childrens Audio 1988		1988										Singers: Alfred Hunkin, Ester Alama, Jimmy Nathu, Radha Wardrop, Jeffrey Hunkin, Henrietta Hunkin, William Hunkin		yes	cassette, resource information and notes				
Wardrop, Radha 	Dots - Musicool for 0-1 yr olds	1	Universal Childrens Audio (UCA)	kit	581	false			education resource	true		1 sound cassette : analog.	Cassette and resource info card in small plastic bag		Dots is New Zealand's first album composed and arranged especially for babies. It is the first in the Musicool series of six recordings which are developmentally graded from birth to six years. Accompanying songbook no longer available.		(c) Universal Childrens Audio 1990		1990	UCA01											yes	Casette with resource information				
Wardrop, Radha 	Sing Around the World	1	Universal Childrens Audio (UCA)	kit	582	false			education resource	true		1 sound cassette : analog, stereo. + 1 lyric sheet.	Casette and resource information card with songbook in envelope		"Sing the World Around" gained finalist status in the NZ Music Industry Awards, 1995. Twelve original songs together with new music to "All things Bright and Beautiful" are performed by Radha and the Kiwikids. This is a sophisticated production which suits relaxed family listening. It is excellent at bedtime and for children who are feeling low, and for those in hospital.		(c) Universal Childrens Audio		1995										Radha and the Kiwi Kids; Radha Wardrop (synths and vocals); Stephen Bell-Booth(Electric piano); Graham Wardrop(Acoustic Guitar); John O'Conner(Electric guitar); Kieron Newell (mandolin, fiddle, backing vocals); Steve Mauafua(drums); George Packard(double bass); Liz Fa'alogo, Sheryl Rogers, Peter Woolston (Backing vocals)		yes	Cassette and notes on the resource with songbook	0-9597964-6-0			
Wardrop, Radha 	Animal Songs - Waiata KarareheCassette plus notes about the resource	1	Universal Childrens Audio (UCA)	kit	583	false			education resource	true		1 sound cassette : analog, Dolby processed + 1 leaflet.	Cassette, resource information card & wordsheet in plastic bag		Animal Songs - Waiata Kararehe won the Tui award for Best NZ Children's Album in the 1996 NZ Music Awards. It is a bi-lingual recording (English & Maori) of five new songs. It comes with a wordsheet which contains translations. Each song is about one of five main types of animals: in the zoo, the pond, the NZ bush, pets an dthe farm. This recording is excellent for young children and for beginners to learn Maori through music.		(c) Universal Childrens Audio		1996										Singers: Chrissie Locke, Manny Abraham, Jade Eru, To Puoho Katene, Dominique Duffy		yes	cassette and resource information				
Wardrop, Radha 	The Nature Tape - environmental sounds around us.Cassette plus notes 	1	Universal Childrens Audio (UCA)	kit	585	false			education resource	true		1 sound cassette (42 min.)	book and resource info card in small plastic bag		A compilation of field recordings by Tony Clark. In response to requests for an alternative to new age music, we produced "The Nature Tape" which features environmental soundscapes without music.		(c) Universal Children's Audio 1994		1994		00:42:00										yes	cassette with resource information				
Wardrop, Radha 	Ruff 'n Tumble	1	Universal Childrens Audio (UCA)	kit	587	false			education resource	true		1 sound cassette : analog, stereo. + 1 teaching notes ([34] p.)	Songbook with cassette and resource information card in envelope		Ruff'n Tumble is a tape designed for younger children (2-8yrs) at home, pre-school, or junior class. Some tracks you will find more appropriate for toddlers or children with special needs and other songs more suited for older children.There are full body action songs; finger or sit-dance songs; songs to sing, clap or dance to; and songs to listen to.		(c) Universal Childrens Audio		1990										Graham Wardrop (guitar) Radha Wardrop (Vocals) Mary Dyer, Stephan Clark (Children's vocals)		yes	casette and resource information with songbook	0-9597964-4-4			
Rego, Marion 	Daniel's Day, Maanawa's Day	1	Universal Childrens Audio (UCA)	kit	588	false			education resource	true		1 sound cassette : analog.	Cassette and resource information in small plastic bag		These two wholesome stories, woven with song, help young children to feel self-confident and reassured about the world. This well paced programme is especially suitable for young children and for those with special needs.		(c) Universal Childrens Audio 1997		1997	UCA27									Singers: Jill Leighton, Brian Busby; Narrator: Wendy Dunphy; Voices: Marion Rego, Rita Tauroa; Musicians: Colin Daley & Radha Wardrop		yes	Cassette and resource information 				
Wardrop, Radha 	Radha Songs for Juniors	1	Universal Childrens Audio (UCA)	kit	589	false			education resource	true		 1 sound cassette (60 min.) : analog, stereo. + 1 teaching notes (30 p.)	Book, card & cassette in envelope		A selection of thirteen songs remixed from various Radha tapes, chosen especially for use in the lower primary school. Included are some songs that may be popular up to S4 level. Some are sing-a-long, while others invite movement, joining-in actions or instrument playing.		(c) Universal Childrens Audio		1992										Radha Wardrop; Radha and the Brats; 		yes	songbook, resource information and cassette	0-9597964-5-2			
Wardrop, Radha 	Tots - Musicool for 2-3 yr olds	1	Universal Childrens Audio (UCA)	kit	590	false			education resource	true		1 sound cassette : analog.	cassette and resource info card in small plastic bag		Tots is the third in the Musicool Series of six recordings which are developmentally graded from birth to six years. Features original music by New Zealand Composer Radha Wardrop, and includes two or three traditional tracks		(c) Universal Childrens Audio 1988		1988	UCA03											yes	cassette and resource information				
Sahar, Radha 	Copying - An Inspirational View	1		book or booklet - paperback	592	false			industry manual - NZ	true			in copyright section				(c) Radha Sahar, 1997		1997												yes					
	Distribution Rules of Australasian Performing Right Association Ltd	1	APRA	book or booklet - paperback	593	false			industry manual - NZ	true			in copyright																		yes					
National Library of New Zealand	Ake Ake, Kia Kaha E! Songs of the New Zealand 28 (Maori) Battalion	1	Atoll Records	CD	611	true	$35	CDACD206	NZ recordings - other genres	true		2 sound discs (131 min., 56 sec.) : digital, stereo. ; 12 cm.	double CD in case + booklet, in box	Arohaina maiAu, E Ihu (The Soldier's Hymn) Au, E Ihu (The Soldier's Hymn)E kore te aroha e (If it wasn't for love)/E rua nei aku ringa (I have both hands) rE nga hoia e (We are the soldiers!)E te ope tuatahiE wawata/Moe mai e hine/E pari raGod Save the King Haere ra toku aroha (Farewell my own true love)Haruru te Reinga Hitara waha huka, upoko maro (Hitler, foaming mouthed and hard-headed!) Ka mate! Ka mate!/Karu, karu/Aue te mamae, te aroha Ka rongo te pakanga nei (Listen to the battle)Koutou katoa ra (All of you who are standing here)/Me ata tukutuku (Be gentle)/Po ata rau (Now is the hour)Maori Battalion march to victoryMaori Battalion march to victory Mokemoke taua, ka hoki mai ano (We are both sad but will return)/E te iwi e whakarongo mai (O people, listen to me) Ngati Porou e Pa mai to reo aroha/Hoki, hoki tonu mai Po ata rau (Now is the hour) Putiputi kaneihana e (You are like a lovely carnation) Rukuhia ra e hoa ma te MoanaTama ngakau marie (Son of a peaceful heart)Tapu te po (Silent Night) Te Arawa/Haere ra nga hoia e (Farewell you soldiers)Te Aroha (O my mother, O my father, give your love to me) Te hokowhitu to (Take the mantle of your people with you)Te reo powhiri (The voice of greetings)/Te Arawa eTenei matou e tu atu neiThere'll always be an England (E kore e Ingarangi I hinga) Tofa my felini, oh I never will forget you, Samoa e nei galo atuVivere (Let's live!) Whakarongo ake ra (Hear us as we greet you)Wonderful mother of mine  	The iconic Maori Battalion fought for New Zealand in WWII in Egypt, North Africa and Italy where they recorded songs while serving in the war effort. Remarkably, the original recordings survived the journey back to New Zealand and sixty years on have been retrieved from archives. The recordings are here presented as a double CD that also contains historical announcements and broadcasts; photos in the accompanying booklet also help to place this album in its historical context.		(c)	He Puiaki Puoro - Treasures in Sound	2006	Atoll ACD206	02:11:56										yes					
Norman, Philip	Douglas Lilburn - His Life and Music	1	Canterbury University Press	Book - hardcover	612	true	$55	BO082_LILBURN	biography	true		468 p. : ill. ; 30 cm.			Arguably the most significant book regarding New Zealand music to arrive in 2006, this 488 page tome examines the life and music of our foremost composer, Douglas Lilburn. Endorsed by the NZ Listener as "A bloody good read" that "exposes and illuminates a huge chunk of New Zealand's cultural history through the life, personality, and music of Douglas Lilburn" (May 27, 2006), this is the first extensive biography of Lilburn and as such will be an indispensible resource for any New Zealand music enthusiast.		(c) Philip Norman 2006		2006					In Memory of my father, Edmund John Norman, 1922-2004							yes		1-877257-17-6			
Camm, Cheryl	Ears Wide Open Taringa Areare - New Zealand Music for Levels 1-4	1	SOUNZ	kit	614	true	$60	SW_EARS	education resource	true		3 v. : ill., music ; 30 cm. + 1 sound disc (70 min. : digital ; 4 3/4 in.).	3 books and a CD in plastic bag		Teaching Resource for Primary School. Ears Wide Open Taringa Areare is designed to be fun, interactive, informative and creative. It's suitable for primary to junior high school students and corresponds with Levels 1-4 of the Achievement Objectives in The Arts in New Zealand Curriculum (Ministry of Education, 2000). The resource consists of a teacher guide, student activity book, music score book for performance and study, and a 23 track CD of NZ music. "Ears Wide Open Taringa Areare is a music resource no school should be without. The New Zealand music and musicians, carefully selected for study in this resource, provide a stimulating range of styles and genres, cultural and historical perspectives, reflecting the exciting diversity of our society. It offers teachers, regardless of their musical experience, an imaginative range of activities to select from and adapt to suit the needs of their students. The resource is reflective of the aims of the Music discipline of The Arts Curriculum of New Zealand (Ministry of Education, 2000)." - Merryn Dunmill, National Coordinator of Music.		(c) SOUNZ 2001	SOUNZwrite Education Series	2001											true	yes	three books and CD	0-9583547-2-3			
Jack Body (producer)	Secret Sounds 	1	Ode Record Company	Kit	616	false			NZ recordings - other genres	true		sound disc (46 min., 18 sec.) : digital ; 4 3/4 in. + 1 CD-ROM.	two discs in one case				(c) Ode Music 2005		2005	CD MANU 2034	00:46:18								Mark van Tongeren (vocals) Benicio Sokkong (vocals, bamboo instruments) Lela Adu, Jack Body, Josie Burden, Rupert Coffey, Megan Collins, Tim Cumings, Philip Dadson, Leon Delorenzo, Steve Gallagher, William Harsono, Jeff Henderson, Andrew Menzies, Francesca Mountfort, Richard Nunns, Chris O'Conner, Karen Plimmer, Aaron Prior, Budi Putra, the Paraphony Choir, Gamelan Padhan Moncar.		yes	CD and CD ROM				
	Aspiring	1	Gibson Group	DVD	617	false			documentary	true					Aspiring imagines six stormy weeks in 1949 that bore incredible artistic fruit as four famous Kiwis travelled the rough roads round Lake Wanaka and into the fabled Matukituki Valley. An emotional tale of 'forgotten silver' - a lost film, a lost script and a life-changing expedition by some of NZ's greatest creative minds. 		(c) The Gibson Group 2005		2005												yes					
	The New Zealand Symphony Orchestra Plays Up a Storm 	1		CD	619	false			NZ recordings - not by SOUNZ composers	true					Sampler CD of NZSO 2004 Season, from the NZSO's Concert FM 'live' performance archive		(c) NZSO, Concert FM		2004										New Zealand Symphony Orchestra		yes					
	Ministry for Culture and Heritage - Sponsorship of Cultural Events, Organisations, and Activities 2003	1	Ministry for Culure and Heritage	book or booklet - paperback	626	false			industry manual - NZ	true			in annual reports				(c) Ministry for Culture and Heritage, 2004		2004												yes		0-478-18450-6			
Maconie, Robin	The Way of Music - A new series of course texts in music appreciation and listening skills	1	The Red Hen Press	Book or booklet - paperback	644	false			education resource	true							(c) Robin Maconie		2005												yes					
Ngata, Sir Apirana Turupa and Jones,�Pei te Hurinui	Nga Moteatea - The Songs Part Three	1	Auckland University Press	book - hardcover 	646	true	$70	BONGAMOTEA3	Commentary or analysis	true		4 v. : ports., geneal. tables, music ; 25 cm.	book with CD inside back cover		The third volume of this classic text. These waiata were collected by Sir Apirana Ngata, and this collection affords enlightening translations and annotations in English by Pei Te Hurinui Jones. A commanding resource for anyone studying Maori culture. 		(c) The Polynesian Society Inc, Auckland 2005		2006												yes	book with CD	1-86940-366-5			
Chunn, Mike	Stranger than Fiction	1	GP Publications Ltd	Book or booklet - paperback	647	false			biography	true		272 p., [8] p. of plates : ill. (some sol.), ports. (some col.), facsims. ; 24 cm.			With the advent of Split Enz, New Zealand rock music came into its own. 'Stranger than Fiction' is a gripping account of New Zealand's most influential band to date, authored by band member Mike Chunn.		(c) Mike Chunn 1992		1992					For Nikko, Georgia and Barnaby may your dreams be as rich							yes		1-86956-050-7			
Besser, Jonathan	Ringing in the Watches - programme booklet from the exhibition	2	NZ National Maritime Museum	Book or Booklet - paperback	648	false			commentary or analysis	true		23 p. : ill. (some col.) ; 15 x 21 cm.			An installation featuring original music and poems inspired by twenty-two ships' bells from the collection of the Museum of Wellington City & Sea				2005												yes					
	Soul Sessions	2	Mai Music	CD	650	true	$30	CDWBCD	NZ recordings - other genres	true		1 sound disc (48 min., 41 sec.) : digital ; 4 3/4 in.		Cry Me A River Good Morning Heartache He Raumati/Summertime Horia/Georgia on my Mind Kawhe Mangu/Black Coffee Konehunehu/Misty Marangai/Stormy Weather Nga Rau Ngahuru/Autumn Leaves Pumau Te Aroha/Our Love is Here to Stay The Look of Love What a Difference a Day Makes 	A new treat for jazz-lovers: for the first time seven of these jazz standards have been translated into Te Reo Maori. But this alone is not what distinguishes the album; rather it is Whirimako's ability to lend her vocal talents to jazz singing and the musical sensitivity of her supporting group, a line-up which includes some of Aotearoa's finest jazz musicians.		(c) Mai Music 2006		2006	Mai WBCD003									Black, Whirimako (vocals), Joel Haines (guitars), Kevin Haines (upright bass) Kevin Field (piano, Fender Rhodes) Ron Samsom (drums) Kim Paterson (flugelhorn) Alan Brown (Hammond organ)		yes 					
	Te Vaka - Live at Toata Stadium & Apia Park	1	Spirit of Play Productions	DVD	594	true	$40	DVDWMDVD1006	NZ recordings - other genres	true		1 videodisc (ca. 150 min.) : sd., col. ; 4 3/4 in.	CD see #244	Aivoli taoa Alamagoto Kaleve Kau tufuga Ke ke kitea Lakilua Manatu Manu Samoa Olohega Pate mo tou agaga Pate mo tou vae Pate Pate Puke te pate Samulai Tamahana Te Hiva Te Ialama Te kaiga Tutuki Uluhina 	For Polynesian performing art it's difficult to beat Te Vaka. Te Vaka draw deeply on their Pasifika roots, mingling this with contemporary musicianship. Their music tells the stories of Polynesia - frequently in the Tokelauan language. Te Vaka has toured extensively, however their new DVD allows audiences to share the spectacle of their South Pacific performances in the Toata Stadium and Apia Park.		(c) Spirit of Play Productions Ltd		2003	Warm Earth WMDVD1006	02:30:00								Te Vaka		yes					
Camm, Cheryl, revised Carter, Karen 	SOUNZwrite NCEA Level One - Finn/Rayner, Fisher, McLeod	2	SOUNZ	kit	657	true	$65	SW_NCEA_L1	education resource	true			2 CDs and book in plastic case; second copy without CDs		The newly revised SOUNZwrite NCEA Level 1 Guide contains three works. The first is 'I Hope I Never', Tim Finn's soaring ballad, which proved to be a 1980s hit for Split Enz. The guide compares the original song with Eddie Rayner's ENZSO orchestration, and is packed with well-written activities centered on the song, the album, the band, and the composer and arranger. The accompanying CD features all orchestral works in the SOUNZwrite series. The score containing the original chart and orchestration. Helen Fisher's 'Pounamu', for choir and flute or koauau, was inspired by the sparkling summer waters of Nelson. Activities cover everything from notation and improvisation exercises through to aspects of Maori and Japanese music.The accompanying CD contains two versions of the work: one with concert flute and one with koauau. The third work in this guide, Jenny McLeod's 'Childhood', was composed by one of Aotearoa's most influential composers. This magical choral work comprises a series of 10 related poems about a day in the life of a small boy; joy and puzzlement, dream and reality are brought together through his eyes and ears. Students and teachers will enjoy the fun and instructional activities based on the work. The CD also includes McLeod's 'Dirge for Doomsday' for comparative listening. Also available from SOUNZ is the computer-set score, published by Waiteata Music Press ($15). ACCOMPANYING SCORES CAN BE PURCHASED SEPARATELY AND ARE AVAILABLE FROM SOUNZ: 'I Hope I Never' ($15), 'Pounamu' (Promethean Editions - student workbook score $12 or full published score $25), and 'Childhood' (Waiteata Press - $15).		(c) SOUNZ 2006	SOUNZwrite Education Series	2006										New Zealand Symphony Orchestra, John Hopkins (Cond); Kenneth Young (Cond); Peter Scholes (Cond); Split Enz; Annie Crummer, New Zealand National Youth Choir, Karen Grylls (Cond); Peter godfrey (Cond); Auckland University Singers; Uwe Grodd (flute); Kristen Darragh (alto); Auckland Dorian Choir, Rita Paczian (Cond); Richard Nunns (koauau); Elise Bradley (alto)	true	yes	Book and 2 CDs				
	Out of the Moon - Deluxe Edition	1	Siren 	CD	597	false			NZ recordings - other genres	true		2 sound discs (75 min., 3 sec.) : digital ; 4 3/4 in.	2 discs in 1 case				(c) Siren Records 2006		2006	Siren ECDSRN9004	01:15:03								Goldenhorse, New Zealand Symphony Orchestra		yes					
	Linn Lorkin's Kiwiana	1	Rouge Records Ltd	CD	598	true	$30	CDRRCD1011	NZ recordings - other genres	true		1 sound disc (62 min., 23 sec.) : digital, stereo. ; 4 3/4 in.		Before I Knew the World Driving Home from the Movies Family at the Beach Family Picnic Samba Grey Lyn Song Helping Dad Milk the Cows I'm from Tokoroa K RoadSchool Song The JBB on their South Island Tour Walking in a Green World When Tama Plays	A host of Kiwiana songs composed and sung by Linn Lorkin. These original songs will allow you to take a trip down memory lane with tracks including I'm from Tokoroa' and 'Family Picnic Samba'.		(p) Rouge Records Ltd 2006 		2006	Rouge RRCD 1011	01:02:23								Linn Lorkin		yes					
	Tarariki 	1	Duo Jackson	CD	604	false			NZ recordings - other genres	true		1 sound disc (47 min., 43 sec.) : digital ; 4 3/4 in.					(c) Miles & Margaret Jackson 2005		2005	ESCONDIDA3	00:47:43								Duo Jackson: Miles Jackson, Margaret Jackson, Violin and Guitar		yes					
	Taupo - Brian Smith and Friends	1	Ode Record Company	CD	605	false			NZ recordings - other genres	true		1 sound disc (55 min., 41 sec.) : digital ; 4 3/4 in.			Brian Smith has been in the forefront of New Zealand jazz since returning to NZ from Londond in 1982. 		(c) Ode Record Company 2007		2007	CD MANU 2028	00:55:41								Brian Smith, Kevin Field, Kevin Haines, Alain Koetsier, Kim Paterson, Lance Su'a, Billy Kristian		yes					
	A Treasury of New Zealand Birdsong	1	Kiwi Pacific	CD	607	true	$30	CDSLD025	NZ recordings - not by SOUNZ composers	true				Forest Walk Individual Birds: 50 New Zealand birds (with introductions) 	The voices of fifty birds of the New Zealand forests, mountains, countryside and coastline.				2006	Kiwi Pacific SLD025											yes					
Scapolo, Dean	The Complete New Zealand Music Charts 1966-2006	1	Maurienne House	book or booklet - paperback	669	false			bibliography	true		400 p. : ill. ; 30 cm.			This book provides a complete list of all the entries on New Zealand's music charts, including singles, albums and DVDs.		(c) Dean Scapolo 2007		2007					Dedicated to Vernon Waretini							yes		978-1877443-00-8			
Fisher, Helen	Sample Tape of Extracts from Helen Fisher's Compositions (1986-1993)	1		Cassette	671	false			documentary	true				SIDE ONE1. Te Tangi A Te Matui2. Pounamu (with Japanese Choir/Shakuhachi)3. Te Po Nui, Te Po Roa (Wahine Toa)4. Nga Tapuwae o Kupe5. Bone of Contention ("Tell Them...")6. Bone of Contention ("Wool Ritual")SIDE TWO1. Jack Body discusses "New Directions in N.Z. Music" (11/06/1995)2. "New Music Survey" (8/12/1994). William Dart interviews Fisher about her "String Quartet".																	yes					
Stretton, Sarah 	Richard Fuchs Composer/Architect	1		book or booklet - paperback	672	false			biography	true																					yes					
Clausen, Lois M	Singing Sounds, Symbols and Snippets for beginner students of voice	1	Cantus Music	Book or booklet - paperback	673	false			education resource	true		35 p. of music ; 21 cm					(c) Lois M Clausen 1992		1992												yes					
Jennings, John M	Select List of New Zealand Compositions publised and/or commercially recorded	1	School of Music, University of Canterbury	Book or booklet - paperback	674	false			bibliography	true		46 p. ; 30 cm.							1988												yes					
Dell, David	New Zealand sheet music archive	1	David Dell	Book or booklet - paperback	675	false			bibliography	true		1 v. (various pagings) : facsims. ; 30 cm.			Third edition		(c) David R S Dell 1999		1999												yes		0-9597978-2-3			
McLean, Mervyn and Orbell, Margaret	Traditional Songs of the Maori	1	Auckland University Press	book or booklet - paperback	676	true	$70	BOMASONG	Commentary or analysis	true		24 p. of music ; 26 x 38 cm.	book with 2 CDs inside back cover		Third edition. During the 25 years since first publication of Traditional Songs of the Maori, both it and the recordings of the songs in it have been regularly used by Maori groups and individucals as aids for learning the songs. The authors take pride in this and hope the book will continue to be useful. A few amendments have been made to the translations and song notes but otherwise the book has been left largely unchanged. 		(c) Mervyn McLean and Margaret Orbell 1975, 2004		1990					In affectionate memory of Turau Te Tomo (1896-1965) and Marata Te Tomo (1900-1982) many of whose songs are included in this book							yes	book with two CDs	1-86940-314-2			
Dadson, Philip and McGlashan, Don	The From Scratch Rhythm Workbook	1	Heinemann	book or booklet - paperback	677	true	$65	BO29SCR	education resource	true			Red cover (revised edition) see #141 for the original book		(Revised Edition). This book aims to expand knowlege and enjoyment of rhythm and sound. It is designed equally for individuals who want to develop their own musical skills and for any group of trained and untrained musicians and performers, actors, dancers, students - in short, anyone who will benefit from a body-based approach to rhythm. A set of rhythm games and exercises devised by Philip Dadson and Don McGlashan, includes sections on composition, instrument making, and a discography of From Scratch recordings.		(c) Philip Dadson and Don McGlashan, 1990 & 1995		1995												yes		0-435-08670-7			
Moyle, Richard	Traditional Samoan Music	1	Auckland University Press	book - hardcover 	678	false			Commentary or analysis	true		xv, 271 p. : ill., maps, music, ports. ; 30 cm.			A companion volume to the same author's highly successful Tongan Music, this is by far the most comprehensive published account of the music of western Polynesia's largest island group. Includes thorough examination of songs of different kinds, and song texts are given in both Samoan and English. Written to appeal to the general reader, Traditional Samoan Music provides both a Samoan perspective and a researcher's analysis of this most important element in Samoan life.		(c) Richard Moyle 1988		1988												yes		1-86940-027-5			
Wardrop, Radha and Clark, Tony	Music Cartoons	1	Universal Childrens Audio	book or booklet - paperback	679	false			education resource	true		1v. of teaching notes (30 cm.)			Teaching notes for songs to sing in the car. Accompanying cassette recording no longer available.		(c) Radha Wardrop and Tony Clark 1990		1990												yes					
Wardrop, Radha	UCA Sampler Birth-2 years	2	Universal Childrens Audio (UCA)	kit	680	false			education resource	true	Why Your Baby Needs Music		cassette without case, and pamphlet, in plastic bag. One copy also has resource information		this sampler tape features edited samples from seven UCA titles especially for or suitable for the very young. It is presented by Radha and compiled in 1997.		(c) Universal Childrens Audio (UCA) 1997		1997	UCAS-01											yes	Cassette and leaflet				
Maconie, Robin	The Second Sense - Language, Music and Hearing	1	Scarecrow Press, Inc	book - hardcover 	681	false			music theory	true					The Second Sense draws on over 100 examples of recorded musical sources from throat singing to Beethoven, and from traditional Japan to Boulez, including a great many popular classics. On the basis that "everything you hear is true: true of yourself, true of the music, and true of the relationship between what you hear and how you hear it" the author teases out the signs, symbols, and patterns of thought that arise from the way people hear, the sounds people make, and the instruments and environments that are designed and constructed to enhance the listening experience.		(c) Robin Maconie, 2002		2002					For John Mansfield Thomson							yes		0-8108-4242-4			
Jagger, Bryony	Catalogue of Music by Bryony Jagger	1		book or booklet - paperback	682				bibliography	true									2007												yes					
Sahar, Radha	Nga Pihi 3	1	Universal Childrens Audio (UCA)	kit	683	true	$35	PUBNGAP3	education resource	true		27 p. of music : ill. ; 30 cm.	songbook & CD in envelope		The latest song album in this award-winning series. Nga Pihi (The Young Shoots) is a three part collection of simple waiata in Maori - many composed especially for this project. Traditional waiata are also included. New composition by Radha Sahar. 		(c)UCA 2003		2003										Tawai Te Rangi, Lester Mohi, Vicky Teariki, Norton Kahu, Olivia Reid, Mike hana, Erana Rangi, Hineira Paaka, hinemoa Paaka, Petera Waiparata, Tipene Wiparata, Oceana Hohua, Alia Irerangi		yes	Songbook with CD	0-909059-17-9			
Crowthers, Malcolm and Hill, Michael	Tristan and Iseult	1	Price Milburn Music Ltd	book or booklet - paperback	684	false			lyrics / libretti	true		1 libretto ([11] p.) ; 22 cm			Libretto of a chamber opera by Malcolm Crowthers and Michael Hill. Music by Gillian Whitehead. First performed as part of the 1978 Auckland Festival		(c) Price Milburn Music Ltd 1977		1977	PM024											yes					
Lloydd, Aaron	The Black Mill	1		book or booklet - paperback	685	false			lyrics / libretti	true			2 booklets paperclipped together		Libretto and associated notes for one act of an opera by Aaron Lloydd, performed as part of the Fringe Festival in Wellington during March 2002.				2002												yes					
Sahar (Wardrop), Radha	Vitures in Me - Songs and Music Games	1	Universal Childrens Audio (UCA)	book or booklet - paperback	686	false			education resource	true		1 book (52 p. : ill. ; 30 cm.)	CD reference # 432		A fresh, fun-filled treasure of songs and music games to foster character development in children. Virtues in me has cross-appeal to a wide age range. Some songs suit from approx 3-6 yrs, some 3-10 yrs and others approx 7-10. An accompanying CD is also available		(c) Universal Childrens Audio (UCA) 2000		2000												yes		0-909059-10-1			
Commons, Jeremy	A Katherine Mansfield Trilogy	1	Sirius Press	book or booklet - paperback	687	false			lyrics / libretti	true					Libretto of three Operas based on Katherine  Mansfields short stories 'The Woman at the Store', 'Miss Brill', and 'The Daughters of the Late Colonel'. Music by Dorothy Buchanan. 																yes					
Banach, Monika (Ed)	Music in Transition - Conference Proceedings of IAMIC Annual Conference 2004	1	Polish Music Information Centre	book or booklet - paperback	688	false			industry manual - other	true					Conference proceedings of the International Association of Music Information Centres' Annual Conference in Warsaw 21-26 September 2004				2005												yes					
	Radio Archives Database Directory 1992	1		book or booklet - paperback	689	false			bibliography	true					Includes brief descriptions of recordings, showing date, length and catalogue number. All Maori subjects, including music.				1992												yes    					
Anderson, Bruce	Story of the New Zealand Record Industry	1		book or booklet - paperback	690	false			history	true		69 p. : ill. ; 25 cm.			This small self-published book by Bruce Anderson covers the beginnings and growth of the New Zealand record industry during the first half of the 20th Century.				1984												yes					
Jensen, Owen	NZBC Symphony Orchestra	1	AH & AW Reed	book - hardcover 	691	false				true		96 p., [32] p. of plates : ill. ; 25 cm.			Written twenty years after the formation of what was, effectively, New Zealand's National Orchestra, begun in October 1946 under the leadership of Vincent Aspey. This book also documents the story of its precursor, formed in 1939 by the (then) National Broadcasting Service, under the direction of English violinist Maurice Clare.		(c) Owen Jensen 1966		1966					Dedicated to Aunt Linda who lit the fires of musical enthusiasm and to Irene who has helped to keep them burning							yes					
Tunnicliff, Shirley	Response to a Vision - the first hundred years of the Nelson School of Music	1	the Nelson School of Music	book - hardcover 	692	false			history	true		168 p. : ill., facsims., ports. ; 22 cm.			Beginning with the achievements of the original Harmonic Society, founded in 1860, this book charts the struggles and achievements of the Nelson School of Music, founded in 1894 by the gifted young German string player and conductor Michael Balling. Many important contemporary developments, such as the composer-in-residence scheme, are presented. With an invaluable directory of musicians, and copious illustrations, this book brings to life the essence of a still forward-looking institution.		(c) Shirley Tunnicliff		1994					To the memory of Michael Balling who had the vision							yes		0-473-02689-9			
Maconie, Robin	The Way of Music - aural training for the internet generation	1	Scarecrow Press, Inc	book or booklet - paperback	693	false			music theory	true					The Way of Music is a study guide in attention graining, listening skills, and music appreciation for students, teachers, and the general reader, presenting insights in a highly encapsulated form for readers in the text-messaging age.		(c) Robin Maconie 2007		2007					In affectionate memory of Frederick Page							yes		0-8108-5879-7			
	MIDEM Guide 2003	1	Reed MIDEM Publishing	book or booklet - paperback	694	false			industry manual - other	true					A worldwide directory of participants attending MIDEM 2003		(c) Reed MIDEM 2003		2003												yes					
	Below the high country	1	Gin & Raspberry Records	CD	695	false			NZ recordings - other genres	true		1 sound disc : digital ; 4 3/4 in			Martin Curtis lives in the foothills of the Southern Alps and has been writing and singing songs about New Zealand, its people and its way of life for 20 years - from songs about the earliest settlers to the issues of the 1990's. Using material from his previous successful albums, this collection has been put together to commemorate those 150 years.		(c) Gin and Raspberry Records 1998		1998	Gin and Raspberry GRCD023									Martin Curtis 		yes					
	South Pacific Saturday Night	1	Queenstown Sound Studios	CD	696	false			NZ recordings - other genres	true		1 sound disc (44 min., 59 sec.) : digital ; 4 3/4 in.					(c) Noel Coutts 2001		1998	Queenstown Sound SPCD001									Noel Coutts and friends		yes					
	Buzz Words	1	PMI	CD Rom	697	false			education resource	true		1 sound disc (ca. 57 min.) : digital ; 4 3/4 in. + 1 leaflet.	stored with audio CDs in numerical order		Enhanced CD. Multimedia book with project profiles and lyrics. Plays on modern PCs and Macintosh computers as wel las your normal audio CD player. Buzz words will take you through an hour of contrast in lyrical and musical stylesPoet Keith Newman brings strong images from heartland New Zealand interwoven with great original Kiwi music from guitarist Gavin Collinge. 				1997		00:57:00								Wordworx: Keith Newman (voice) Gavn Collinge (guitar)		yes					
